Datetime,H1,H2,H3,H4,H5,H6,H7,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20
2014-10-26 21:45:00,0.55,0.323,0.171,0.347,0.5,0.421,0.334,0.156,0.242,0.315,1.357,0.204,0.55,0.5,0.178,0.642,0.978,0.402
2014-10-26 22:00:00,0.316,0.161,0.214,0.199,0.331,0.321,0.323,0.199,0.393,0.31,1.241,0.074,0.316,0.331,0.273,0.684,0.595,0.41
2014-10-26 22:15:00,0.335,0.161,0.37,0.211,0.333,0.079,0.431,0.062,0.392,0.36,1.176,0.196,0.335,0.333,0.308,0.501,0.516,0.308
2014-10-26 22:30:00,0.476,0.199,0.243,0.3,0.526,0.041,0.375,0.145,0.354,0.402,1.432,0.23,0.476,0.526,0.246,0.332,0.442,0.324
2014-10-26 22:45:00,0.326,0.525,0.313,0.205,0.384,0.125,0.281,0.273,0.282,0.19,1.238,0.074,0.326,0.384,0.058,0.469,0.457,0.382
2014-10-26 23:00:00,0.066,0.317,0.357,0.041,0.064,0.243,0.057,0.063,0.29,0.184,0.736,0.074,0.066,0.064,0.102,0.534,0.083,0.223
2014-10-26 23:15:00,0.09,0.229,0.482,0.057,0.206,0.041,0.109,0.062,0.097,0.188,0.762,0.074,0.09,0.206,0.209,0.424,0.083,0.161
2014-10-26 23:30:00,0.348,0.146,0.246,0.219,0.358,0.041,0.166,0.119,0.215,0.306,0.83,0.315,0.348,0.358,0.301,0.137,0.345,0.213
2014-10-26 23:45:00,0.054,0.128,0.087,0.034,0.614,0.041,0.057,0.316,0.085,0.175,0.871,0.125,0.054,0.614,0.178,0.256,0.708,0.247
2014-10-27 00:00:00,0.054,0.098,0.172,0.034,0.355,0.188,0.057,0.062,0.073,0.045,0.702,0.074,0.054,0.355,0.178,0.362,0.09,0.044
2014-10-27 00:15:00,0.054,0.302,0.17,0.034,0.421,0.051,0.057,0.062,0.194,0.045,0.839,0.074,0.054,0.421,0.304,0.371,0.083,0.085
2014-10-27 00:30:00,0.37,0.325,0.049,0.233,0.305,0.041,0.186,0.062,0.21,0.053,0.778,0.126,0.37,0.305,0.321,0.094,0.213,0.12
2014-10-27 00:45:00,0.056,0.369,0.049,0.036,0.556,0.041,0.089,0.349,0.185,0.202,1.058,0.315,0.056,0.556,0.224,0.094,0.597,0.137
2014-10-27 01:00:00,0.054,0.356,0.144,0.034,0.521,0.106,0.057,0.089,0.152,0.046,0.566,0.074,0.054,0.521,0.178,0.409,0.197,0.045
2014-10-27 01:15:00,0.083,0.263,0.189,0.052,0.389,0.141,0.057,0.062,0.237,0.045,0.781,0.074,0.083,0.389,0.178,0.475,0.083,0.099
2014-10-27 01:30:00,0.283,0.261,0.064,0.178,0.287,0.041,0.097,0.062,0.063,0.045,1.215,0.074,0.283,0.287,0.301,0.111,0.083,0.221
2014-10-27 01:45:00,0.112,0.349,0.049,0.071,0.361,0.041,0.181,0.25,0.16,0.183,0.6,0.227,0.112,0.361,0.198,0.094,0.535,0.044
2014-10-27 02:00:00,0.054,0.115,0.144,0.034,0.668,0.041,0.057,0.191,0.131,0.064,0.547,0.215,0.054,0.668,0.058,0.294,0.388,0.044
2014-10-27 02:15:00,0.096,0.06,0.139,0.06,0.447,0.153,0.057,0.062,0.092,0.045,0.656,0.074,0.096,0.447,0.058,0.403,0.109,0.075
2014-10-27 02:30:00,0.202,0.114,0.114,0.127,0.28,0.095,0.057,0.062,0.134,0.045,1.364,0.074,0.202,0.28,0.123,0.278,0.263,0.236
2014-10-27 02:45:00,0.177,0.126,0.049,0.111,0.276,0.041,0.208,0.119,0.133,0.109,0.644,0.074,0.177,0.276,0.286,0.094,0.485,0.044
2014-10-27 03:00:00,0.057,0.05,0.112,0.036,0.518,0.041,0.065,0.326,0.149,0.14,0.56,0.315,0.057,0.518,0.093,0.169,0.65,0.044
2014-10-27 03:15:00,0.083,0.167,0.238,0.052,0.679,0.048,0.057,0.062,0.062,0.045,0.565,0.125,0.083,0.679,0.058,0.328,0.135,0.084
2014-10-27 03:30:00,0.149,0.144,0.051,0.094,0.081,0.199,0.057,0.062,0.161,0.045,1.247,0.074,0.149,0.081,0.058,0.481,0.083,0.212
2014-10-27 03:45:00,0.209,0.041,0.049,0.131,0.064,0.042,0.126,0.062,0.062,0.045,0.849,0.074,0.209,0.064,0.222,0.094,0.273,0.058
2014-10-27 04:00:00,0.087,0.041,0.188,0.055,0.085,0.051,0.154,0.265,0.208,0.192,0.565,0.268,0.087,0.085,0.218,0.094,0.431,0.044
2014-10-27 04:15:00,0.054,0.189,0.149,0.034,0.56,0.047,0.057,0.183,0.075,0.058,0.548,0.157,0.054,0.56,0.058,0.308,0.512,0.093
2014-10-27 04:30:00,0.18,0.15,0.049,0.113,0.187,0.106,0.057,0.062,0.153,0.045,1.214,0.074,0.18,0.187,0.058,0.48,0.301,0.156
2014-10-27 04:45:00,0.105,0.041,0.049,0.066,0.064,0.239,0.057,0.062,0.072,0.045,0.905,0.074,0.105,0.064,0.153,0.19,0.473,0.343
2014-10-27 05:00:00,0.194,0.041,0.188,0.123,0.064,0.161,0.173,0.13,0.142,0.162,0.548,0.132,0.194,0.064,0.279,0.094,0.176,0.777
2014-10-27 05:15:00,0.054,0.114,0.159,0.034,0.47,0.161,0.108,0.317,0.143,0.085,0.804,0.295,0.054,0.47,0.058,0.361,0.499,0.347
2014-10-27 05:30:00,0.172,0.229,0.049,0.108,0.284,0.197,0.057,0.182,0.113,0.601,0.687,0.208,0.172,0.284,0.058,0.457,0.107,0.584
2014-10-27 05:45:00,0.061,0.052,0.049,0.039,0.064,0.282,0.057,0.182,0.112,0.045,1.151,0.254,0.061,0.064,0.058,0.636,0.501,0.168
2014-10-27 06:00:00,0.234,0.052,0.162,0.148,0.064,0.161,0.068,0.182,0.47,0.208,0.559,0.242,0.234,0.064,0.363,0.268,0.296,0.107
2014-10-27 06:15:00,0.1,0.048,0.142,0.063,0.209,0.119,0.213,0.439,0.172,0.581,0.852,0.284,0.1,0.209,0.069,0.514,0.658,0.135
2014-10-27 06:30:00,0.216,0.271,0.093,0.136,0.487,0.114,0.057,0.17,0.075,0.164,0.649,0.146,0.216,0.487,0.058,1.054,0.73,0.209
2014-10-27 06:45:00,0.35,0.154,0.956,0.221,0.125,0.275,0.068,0.193,0.158,0.415,1.022,0.1,0.35,0.125,0.421,0.883,0.62,0.193
2014-10-27 07:00:00,0.401,1.576,1.363,0.253,0.137,0.205,0.068,0.192,0.215,0.177,0.72,0.254,0.401,0.137,0.251,0.73,0.926,0.313
2014-10-27 07:15:00,0.426,1.939,1.499,0.268,0.184,0.055,0.136,0.243,0.343,0.045,0.773,0.41,0.426,0.184,0.212,1.353,0.357,0.433
2014-10-27 07:30:00,0.313,0.373,1.494,0.197,0.658,0.041,0.26,0.442,0.232,0.067,0.705,0.363,0.313,0.658,0.065,0.363,0.541,0.333
2014-10-27 07:45:00,0.29,0.23,1.892,0.183,1.107,0.087,0.154,0.062,0.51,0.142,0.92,0.22,0.29,1.107,0.058,0.395,0.51,0.247
2014-10-27 08:00:00,0.136,0.126,0.644,0.086,0.457,0.154,0.139,0.062,0.231,0.253,0.948,0.738,0.136,0.457,0.132,0.566,0.095,0.244
2014-10-27 08:15:00,0.261,0.109,0.453,0.164,0.275,0.041,0.164,0.062,0.175,0.101,0.381,0.298,0.261,0.275,0.302,0.743,0.112,0.091
2014-10-27 08:30:00,0.162,0.169,0.143,0.102,0.55,0.041,0.226,0.227,0.115,0.045,0.711,0.3,0.162,0.55,0.067,0.558,0.484,0.13
2014-10-27 08:45:00,0.17,0.264,0.094,0.107,0.496,0.051,0.094,0.229,0.163,0.045,0.291,0.13,0.17,0.496,0.058,0.483,0.399,0.107
2014-10-27 09:00:00,0.107,0.069,0.049,0.068,0.214,0.187,0.079,0.062,0.182,0.119,0.464,0.097,0.107,0.214,0.103,0.703,0.161,0.146
2014-10-27 09:15:00,0.303,0.049,0.138,0.191,0.222,0.041,0.394,0.069,0.166,0.125,0.26,0.312,0.303,0.222,0.338,0.684,0.229,0.098
2014-10-27 09:30:00,0.461,0.065,0.141,0.29,0.418,0.041,0.583,0.071,0.071,0.045,0.705,0.085,0.461,0.418,0.069,0.562,0.318,0.044
2014-10-27 09:45:00,0.645,0.186,0.128,0.406,0.645,0.041,0.518,0.331,0.073,0.045,0.218,0.074,0.645,0.645,0.069,0.39,0.247,0.128
2014-10-27 10:00:00,0.503,0.136,0.059,0.317,0.232,0.188,0.412,0.125,0.161,0.185,0.254,0.074,0.503,0.232,0.194,0.64,0.349,0.109
2014-10-27 10:15:00,0.418,0.041,0.053,0.263,0.25,0.047,0.057,0.062,0.217,0.062,3.138,0.245,0.418,0.25,0.165,0.812,0.205,0.342
2014-10-27 10:30:00,0.509,0.041,0.2,0.321,0.43,0.041,0.107,0.062,0.063,0.045,2.379,0.172,0.509,0.43,0.127,0.445,0.273,0.223
2014-10-27 10:45:00,0.425,0.169,0.161,0.268,0.685,0.105,0.167,0.202,0.063,0.153,0.485,0.074,0.425,0.685,0.058,0.398,0.245,0.278
2014-10-27 11:00:00,0.395,0.175,0.049,0.249,0.837,0.118,0.26,0.244,0.783,0.079,0.287,0.074,0.395,0.837,0.137,0.679,0.463,0.076
2014-10-27 11:15:00,0.29,0.041,0.049,0.183,0.742,0.041,1.638,0.062,1.086,0.045,0.853,0.153,0.29,0.742,0.159,0.706,0.105,0.088
2014-10-27 11:30:00,0.227,0.041,0.16,0.143,0.843,0.041,0.608,0.062,0.063,0.045,4.949,0.268,0.227,0.843,0.189,0.478,0.184,0.137
2014-10-27 11:45:00,0.187,0.104,0.182,0.118,1.044,0.062,0.27,0.091,0.101,0.169,2.193,0.074,0.187,1.044,0.061,0.414,0.257,0.055
2014-10-27 12:00:00,0.234,0.173,0.063,0.147,0.4,0.173,0.13,0.347,0.557,0.075,2.29,0.074,0.234,0.4,0.08,0.622,2.627,0.125
2014-10-27 12:15:00,0.359,0.111,0.183,0.226,0.064,0.041,1.295,0.062,0.13,0.045,1.503,0.271,0.359,0.064,0.23,0.705,0.52,0.044
2014-10-27 12:30:00,0.284,0.041,0.205,0.179,0.161,0.041,1.341,0.062,0.066,0.045,0.695,1.897,0.284,0.161,0.167,0.6,0.431,0.131
2014-10-27 12:45:00,0.422,0.826,0.241,0.266,0.342,0.041,0.208,0.062,1.082,0.154,0.711,1.708,0.422,0.342,0.1,0.399,0.804,0.094
2014-10-27 13:00:00,0.154,0.982,0.103,0.097,0.31,0.165,0.06,0.262,0.893,0.38,0.757,1.127,0.154,0.31,0.166,0.545,0.813,0.134
2014-10-27 13:15:00,0.17,0.907,0.049,0.107,0.065,0.071,0.057,0.179,0.937,0.457,0.588,0.404,0.17,0.065,0.353,0.731,0.616,0.044
2014-10-27 13:30:00,0.885,0.232,0.105,0.557,0.278,0.047,0.125,0.062,0.063,0.462,0.898,0.277,0.885,0.278,0.336,0.65,0.123,0.109
2014-10-27 13:45:00,0.626,0.292,1.848,0.394,0.218,0.09,0.131,0.062,0.253,0.504,0.907,0.662,0.626,0.218,0.443,0.288,0.231,0.109
2014-10-27 14:00:00,1.964,0.359,0.775,1.237,0.339,0.17,0.057,0.161,0.295,0.155,0.964,1.138,1.964,0.339,0.399,0.14,0.358,0.112
2014-10-27 14:15:00,0.688,0.092,0.119,0.434,0.2,0.047,0.057,0.279,0.148,0.045,0.594,1.145,0.688,0.2,0.278,0.457,0.406,0.597
2014-10-27 14:30:00,0.204,0.166,0.122,0.129,0.261,0.044,0.082,0.062,0.081,0.045,0.708,0.503,0.204,0.261,0.282,0.898,0.083,1.409
2014-10-27 14:45:00,0.222,0.041,1.148,0.14,0.064,0.18,0.185,0.102,0.063,0.045,1.066,0.409,0.222,0.064,1.329,0.773,0.083,1.349
2014-10-27 15:00:00,0.387,0.076,1.704,0.244,0.239,0.041,0.057,0.116,0.3,0.193,0.713,0.555,0.387,0.239,1.868,0.74,0.361,0.455
2014-10-27 15:15:00,0.558,0.097,0.093,0.352,0.324,0.041,0.057,0.308,0.096,0.058,0.824,0.781,0.558,0.324,1.643,1.035,0.555,0.488
2014-10-27 15:30:00,0.453,0.137,0.049,0.285,0.25,0.062,0.057,0.071,0.063,0.045,0.577,0.346,0.453,0.25,1.809,1.077,0.101,0.417
2014-10-27 15:45:00,0.207,0.112,0.049,0.131,0.064,0.179,0.247,0.062,0.062,0.045,0.997,0.074,0.207,0.064,0.504,0.713,0.084,0.499
2014-10-27 16:00:00,0.234,0.041,0.111,0.147,0.254,0.044,0.232,0.182,0.244,0.119,0.409,0.099,0.234,0.254,0.251,0.694,2.811,0.585
2014-10-27 16:15:00,0.086,0.144,0.251,0.054,0.546,0.041,0.085,0.212,0.235,0.131,0.384,0.325,0.086,0.546,0.076,1.787,1.982,0.469
2014-10-27 16:30:00,0.343,0.119,0.057,0.216,0.46,0.041,0.107,0.178,0.218,0.053,0.277,0.074,0.343,0.46,0.34,2.155,0.427,0.312
2014-10-27 16:45:00,0.394,0.174,0.072,0.248,0.266,0.193,0.194,0.356,0.243,0.068,0.504,0.185,0.394,0.266,0.227,0.739,0.432,0.656
2014-10-27 17:00:00,0.406,0.172,0.087,0.256,0.225,0.088,0.095,0.574,0.341,0.083,0.885,0.346,0.406,0.225,0.391,0.697,0.548,0.131
2014-10-27 17:15:00,0.333,0.094,0.355,0.21,0.542,0.093,0.117,0.41,0.425,0.234,0.93,2.477,0.333,0.542,0.207,0.687,1.072,0.13
2014-10-27 17:30:00,0.517,0.109,0.134,0.326,0.436,0.108,0.249,0.217,0.285,0.139,1.379,2.023,0.517,0.436,0.185,1.173,1.148,0.049
2014-10-27 17:45:00,0.581,1.816,0.161,0.366,1.115,0.221,0.057,0.217,0.306,1.253,1.171,0.668,0.581,1.115,0.141,0.713,0.983,0.113
2014-10-27 18:00:00,1.299,0.995,0.302,0.818,1.208,0.2,0.137,0.137,0.387,2.569,1.426,0.512,1.299,1.208,0.261,0.58,1.434,0.316
2014-10-27 18:15:00,0.709,0.165,0.459,0.447,0.745,0.153,0.195,1.351,0.394,1.149,0.581,0.524,0.709,0.745,0.34,0.749,2.452,0.246
2014-10-27 18:30:00,2.14,0.172,0.433,1.348,0.371,0.151,0.306,1.226,0.426,0.554,0.861,0.559,2.14,0.371,0.321,1.101,2.407,0.314
2014-10-27 18:45:00,2.381,0.323,0.318,1.5,0.652,0.087,0.177,1.122,0.34,0.171,0.592,0.254,2.381,0.652,0.266,0.82,1.909,0.387
2014-10-27 19:00:00,0.68,0.289,0.314,0.428,0.325,0.155,0.225,0.383,0.304,2.37,1.072,0.254,0.68,0.325,0.189,0.692,1.252,0.332
2014-10-27 19:15:00,0.467,0.805,0.339,0.294,0.195,0.044,0.297,0.299,0.237,3.601,0.51,0.254,0.467,0.195,0.438,0.996,0.914,0.303
2014-10-27 19:30:00,0.416,1.642,0.49,0.262,0.422,0.08,0.469,0.223,0.337,3.826,1.179,0.445,0.416,0.422,0.239,0.679,3.47,0.437
2014-10-27 19:45:00,2.099,0.5,0.169,1.322,0.493,0.195,0.329,0.339,0.218,1.131,1.908,2.518,2.099,0.493,0.182,0.861,1.254,0.401
2014-10-27 20:00:00,2.047,0.432,0.169,1.29,0.305,0.307,0.327,0.522,0.206,0.57,1.395,0.468,2.047,0.305,0.178,0.911,2.612,0.277
2014-10-27 20:15:00,0.943,0.397,0.169,0.594,0.222,0.222,0.323,0.55,0.121,0.572,0.764,0.659,0.943,0.222,0.319,3.072,0.859,0.246
2014-10-27 20:30:00,1.028,1.968,0.401,0.648,0.298,0.19,0.316,0.41,0.311,0.594,0.662,0.898,1.028,0.298,0.518,2.062,1.092,0.318
2014-10-27 20:45:00,2.218,1.366,0.198,1.397,0.516,0.365,0.333,0.422,0.418,0.879,1.006,0.636,2.218,0.516,0.32,0.779,1.355,0.275
2014-10-27 21:00:00,0.795,0.546,0.169,0.501,0.436,0.452,0.205,0.393,0.43,0.623,0.808,0.477,0.795,0.436,0.322,0.833,1.261,0.364
2014-10-27 21:15:00,0.423,0.47,0.288,0.266,0.112,0.53,0.177,0.185,0.371,0.627,0.917,0.847,0.423,0.112,0.335,0.994,1.018,0.226
2014-10-27 21:30:00,0.382,0.529,0.378,0.24,0.209,0.411,0.228,0.184,0.357,0.608,0.866,0.819,0.382,0.209,0.579,0.618,0.929,0.158
2014-10-27 21:45:00,2.009,1.499,0.365,1.265,0.61,0.244,0.19,0.247,0.488,0.721,1.112,1.058,2.009,0.61,0.41,0.521,0.837,0.289
2014-10-27 22:00:00,1.344,2.064,0.319,0.847,0.71,0.192,0.057,0.451,0.322,0.57,1.14,0.846,1.344,0.71,0.405,0.632,0.55,0.187
